,編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
329,RPOQMLQJOHOFFBD38CA,6.0,170.12,住家用,鋼筋混凝土造,102年3月8日,三層,一層 二層 三層 陽台
330,RPRNMLSLOHOFFAD68CA,35.0,159.36,住商用,鋼筋混凝土造,1972年12月10日,七層,一層 二層 三層 陽台 地下層
331,RPSNMLNJOHOFFAD08CA,38.0,17.84,住家用,鋼筋混凝土造,1970年6月2日,七層,六層
332,RPSNMLNJOHOFFAD08CA,38.0,9.14,共有部分,鋼筋混凝土造,1970年6月2日,七層,nan
333,RPUNMLLJOHOFFAD08CA,21.0,103.51,住商用,鋼筋混凝土造,1986年10月22日,二十四層,一層 二層 騎樓
334,RPUNMLLJOHOFFAD08CA,21.0,25.9,共有部分,鋼筋混凝土造,1986年10月22日,二十四層,nan
335,RPVQMLKMNHOFFAD58CA,15.0,285.42,住宅、停車空間,ＲＣ造,1992年12月11日,五層,一層 二層 三層 四層 五層 陽台
336,RPPOMLQJOHOFFAD18CA,11.0,278.78,店舖、住宅,鋼筋混凝土造,1997年3月4日,五層,一層 二層 三層 四層 五層 陽台
337,RPSPMLLMNHOFFCD48CA,51.0,153.88,住家用,加強磚造,1957年8月16日,三層,一層 二層 三層
338,RPWNMLKLOHOFFHD09CA,16.0,293.81,停車空間，住宅車道，住宅,鋼筋混凝土造,1992年4月3日,五層,一層 二層 三層 四層 五層 陽台
339,RPWNMLRLOHOFFHD17CA,nan,158.3,廠房,鋼骨構造,107年12月14日,一層,一層
340,RPQNMLOJOHOFFID78CA,42.0,84.63,住家用,加強磚造,1966年3月23日,二層,一層 二層
341,RPOQMLOLOHOFFKD66CA,nan,58.19,住家用,鋼筋混凝土構造,107年12月14日,十八層,十三層 陽台 雨遮
342,RPOQMLOLOHOFFKD66CA,nan,50.29,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
343,RPPQMLOLOHOFFKD76CA,nan,60.82,住家用,鋼筋混凝土構造,107年12月14日,十八層,十七層 陽台 雨遮
344,RPPQMLOLOHOFFKD76CA,nan,32.54,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
345,RPPOMLOLOHOFFKD56CA,nan,94.7,住家用,鋼筋混凝土構造,107年12月14日,十八層,十四層 陽台 雨遮
346,RPPOMLOLOHOFFKD56CA,nan,69.89,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
347,RPQOMLOLOHOFFKD66CA,nan,92.35,住家用,鋼筋混凝土構造,107年12月14日,十八層,十層 陽台 雨遮
348,RPQOMLOLOHOFFKD66CA,nan,66.56,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
349,RPROMLOLOHOFFKD76CA,nan,89.58,住家用,鋼筋混凝土構造,107年12月14日,十八層,十一層 陽台 雨遮
350,RPROMLOLOHOFFKD76CA,nan,67.3,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
351,RPTOMLOLOHOFFKD96CA,nan,91.22,住家用,鋼筋混凝土構造,107年12月14日,十八層,七層 陽台 雨遮
352,RPTOMLOLOHOFFKD96CA,nan,68.04,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
353,RPUOMLOLOHOFFKD07CA,nan,50.62,住家用,鋼筋混凝土構造,107年12月14日,十八層,十五層 陽台 雨遮
354,RPUOMLOLOHOFFKD07CA,nan,46.59,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
355,RPWOMLOLOHOFFKD27CA,nan,93.58,住家用,鋼筋混凝土構造,107年12月14日,十八層,十六層 陽台 雨遮
356,RPWOMLOLOHOFFKD27CA,nan,88.75,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
357,RPXOMLOLOHOFFKD37CA,nan,50.62,住家用,鋼筋混凝土構造,107年12月14日,十八層,三層 陽台 雨遮
358,RPXOMLOLOHOFFKD37CA,nan,46.59,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
359,RPOPMLOLOHOFFKD56CA,nan,50.62,住家用,鋼筋混凝土構造,107年12月14日,十八層,十四層 陽台 雨遮
360,RPOPMLOLOHOFFKD56CA,nan,46.59,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
361,RPPPMLOLOHOFFKD66CA,nan,93.58,住家用,鋼筋混凝土構造,107年12月14日,十八層,八層 陽台 雨遮
362,RPPPMLOLOHOFFKD66CA,nan,67.3,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
363,RPQPMLOLOHOFFKD76CA,nan,60.82,住家用,鋼筋混凝土構造,107年12月14日,十八層,四層 陽台 雨遮
364,RPQPMLOLOHOFFKD76CA,nan,49.55,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
365,RPSPMLOLOHOFFKD96CA,nan,60.82,住家用,鋼筋混凝土構造,107年12月14日,十八層,八層 陽台 雨遮
366,RPSPMLOLOHOFFKD96CA,nan,51.77,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
367,RPTPMLOLOHOFFKD07CA,nan,91.06,住家用,鋼筋混凝土構造,107年12月14日,十八層,九層 陽台 雨遮
368,RPTPMLOLOHOFFKD07CA,nan,87.27,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,nan
369,RPQNMLQJOHOFFKD56CA,13.0,318.44,住商用,鋼筋混凝土造,1995年9月27日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項
370,RPRNMLNKOHOFFKD09CA,24.0,84.22,住家用,鋼筋混凝土造,1983年11月1日,十二層,六層 陽台 花台
371,RPRNMLNKOHOFFKD09CA,24.0,33.02,共有部分,鋼筋混凝土造,1983年11月1日,十二層,nan
372,RPXNMLKKOHOFFCD68DA,1.0,258.61,店舖、住宅、停車空間、門廊,鋼筋混凝土構造,107年6月28日,三層,一層 二層 三層 陽台 騎樓
373,RPUOMLMKOHOFFHD56DA,23.0,116.22,住家用,鋼筋混凝土造,1985年3月5日,六層,六層 陽台 夾層
374,RPUOMLMKOHOFFHD56DA,23.0,41.84,梯間、機械室、停車空間、門廊、水箱、台電受電室,鋼筋混凝土造,1985年3月5日,六層,nan
375,RPQOMLNKOHOFFCD38DA,28.0,36.83,商業用,鋼筋混凝土造,1980年5月30日,五層,二層 陽台
376,RPQOMLNKOHOFFCD38DA,28.0,11.4,共有部分,鋼筋混凝土造,1980年5月30日,五層,nan
377,RPQOMLNKOHOFFCD38DA,28.0,1.65,共有部分,鋼筋混凝土造,1980年5月30日,五層,nan
378,RPQOMLNKOHOFFCD38DA,28.0,2.32,共有部分,鋼筋混凝土造,1980年5月30日,五層,nan
379,RPVNMLOJOHOFFFD09DA,38.0,263.73,店舖、住宅,ＲＣ,1970年6月24日,三層,一層 二層 三層 陽台 騎樓
380,RPPNMLPJOHOFFHD78DA,42.0,94.8,住家用,加強磚造,1965年12月15日,二層,一層 二層 陽台 走廊
381,RPXNMLLLOHOFFGD66DA,26.0,482.76,農舍,鋼筋混凝土造,1982年7月8日,三層,一層 二層 三層 陽台
382,RPTNMLLKOHOFFKD09CA,31.0,137.8,住家用,鋼筋混凝土造,1977年7月13日,二層,一層 二層 陽台 騎樓 電梯樓梯間
383,RPPPMLNJOHOFFKD98CA,1.0,78.83,住家用,鋼筋混凝土構造,106年11月14日,十六層,六層 陽台 雨遮
384,RPPPMLNJOHOFFKD98CA,1.0,60.73,本共有部分之項目計有防空避難室，停車空間，機房，梯廳，梯間，防災中心，管理員室，公共服務空間，管委會使用空間，儲藏室等１０項,鋼筋混凝土構造,106年11月14日,十六層,nan
385,RPQOMLOJOHOFFID88CA,37.0,123.71,住家用,加強磚造,1971年9月20日,二層,一層 二層 陽台 騎樓
386,RPXNMLRLOHOFFHD27CA,nan,161.64,廠房,鋼骨構造,107年12月14日,一層,一層
387,RPXNMLRLOHOFFHD27CA,nan,158.3,廠房,鋼骨構造,107年12月14日,一層,一層
388,RPVPMLNKOHOFFHD76CA,28.0,622.02,見其他登記事項,鋼筋混凝土造,1980年1月17日,四層,一層 二層 三層 四層
389,RPSOMLPJOHOFFAD38CA,48.0,114.52,住家用,加強磚造,1960年6月17日,二層,一層 二層
390,RPUOMLOKOHOFFAD58CA,3.0,147.78,集合住宅,鋼筋混凝土構造,105年10月26日,十八層,十一層 陽台
391,RPUOMLOKOHOFFAD58CA,3.0,100.86,共有部分包括：門廊、樓梯間、公共服務空間、垃圾分類儲存空間、車道、管理委員會空間、多用途空間、防空避難室兼停車空間、停車空間。,鋼筋混凝土構造,105年10月26日,十八層,nan
392,RPUOMLOKOHOFFAD58CA,3.0,34.15,共有部分包括：樓梯間、泵浦室、水箱。,鋼筋混凝土構造,105年10月26日,十八層,nan
393,RPTPMLLLOHOFFAD38CA,20.0,173.91,集合住宅,鋼筋混凝土造,1988年2月11日,二十四層,二十三層 二十四層 陽台 見使用執照
394,RPTPMLLLOHOFFAD38CA,20.0,35.88,共有部分,鋼筋混凝土造,1988年2月11日,二十四層,nan
395,RPTPMLLLOHOFFAD38CA,20.0,0.06,管理員室,鋼筋混凝土造,1988年2月11日,二十四層,地下四層
396,RPTPMLLLOHOFFAD38CA,20.0,8.26,共有部分,鋼筋混凝土造,1988年2月11日,二十四層,nan
397,RPTPMLLLOHOFFAD38CA,20.0,21.76,共有部分,鋼筋混凝土造,1988年2月11日,二十四層,nan
398,RPTPMLLLOHOFFAD38CA,20.0,37.5,共有部分,鋼筋混凝土造,1988年2月11日,二十四層,nan
399,RPUPMLOJOHOFFCD78CA,28.0,23.29,共有部分,鋼筋混凝土造,1979年12月29日,七層,nan
400,RPUPMLOJOHOFFCD78CA,28.0,150.76,住商用,鋼筋混凝土造,1979年12月29日,七層,一層 二層 騎樓
401,RPTOMLQJOHOFFCD78CA,12.0,58.79,商業用,鋼筋混凝土造,1996年9月6日,十四層,一層 夾層
402,RPTOMLQJOHOFFCD78CA,12.0,0.03,辦公室,鋼筋混凝土造,1996年9月6日,十四層,一層
403,RPTOMLQJOHOFFCD78CA,12.0,25.91,共有部分,鋼筋混凝土造,1996年9月6日,十四層,nan
404,RPTOMLQJOHOFFCD78CA,12.0,11.76,共有部分,鋼筋混凝土造,1996年9月6日,十四層,nan
405,RPTOMLQJOHOFFCD78CA,12.0,10.01,共有部分,鋼筋混凝土造,1996年9月6日,十四層,nan
406,RPPNMLQKOHOFFCD38CA,50.0,27.75,住家用,加強磚造,1958年8月30日,二層,一層 二層
407,RPXNMLOJOHOFFCD88CA,28.0,113.02,住商用,鋼筋混凝土造,1979年12月29日,七層,一層 二層 陽台 平台 騎樓
408,RPXNMLOJOHOFFCD88CA,28.0,18.39,共有部分,鋼筋混凝土造,1979年12月29日,七層,nan
409,RPXNMLOJOHOFFCD88CA,28.0,44.15,避難室，停車場,鋼筋混凝土造,1979年12月29日,nan,一層 平台 騎樓 地下層
410,RPQNMLPJOHOFFDD38CA,38.0,92.8,國民住宅,鋼筋混凝土造,1970年4月25日,四層,二層
411,RPVNMLRKOHOFFHD96CA,33.0,87.57,住家用,加強磚造,1975年5月14日,二層,一層 二層 陽台 騎樓
412,RPVNMLRLOHOFFKD37CA,25.0,146.93,住家用,鋼筋混凝土造,1983年3月11日,十四層,十三層 十四層 露台 花台
413,RPVNMLRLOHOFFKD37CA,25.0,28.3,共有部分,鋼筋混凝土造,1983年3月11日,十四層,nan
414,RPSOMLKLOHOFFKD09CA,20.0,55.81,見使用執照,鋼筋混凝土造,1988年4月26日,十二層,十層 陽台 雨遮
415,RPSOMLKLOHOFFKD09CA,20.0,6.5,共有部分,鋼筋混凝土造,1988年4月26日,十二層,nan
416,RPSOMLKLOHOFFKD09CA,20.0,15.99,共有部分,鋼筋混凝土造,1988年4月26日,十二層,nan
417,RPROMLQJOHOFFKD76CA,31.0,179.12,辦公室、員工宿舍。,加強磚造,1976年9月15日,二層,一層 二層 陽台
418,RPROMLQJOHOFFKD76CA,31.0,132.26,工業用,鋼造,1976年9月15日,一層,一層
419,RPXOMLPJOHOFFKD27CA,45.0,88.81,住家用,加強磚造,1962年12月1日,二層,一層 二層
420,RPSPMLLKOHOFFKD56CA,24.0,130.04,住商用,鋼筋混凝土造,1984年10月9日,十五層,一層 二層 陽台 騎樓 夾層
421,RPSPMLLKOHOFFKD56CA,24.0,13.88,共有部分,鋼筋混凝土造,1984年10月9日,十五層,nan
422,RPTOMLNKOHOFFKD76CA,13.0,291.64,住商用,鋼筋混凝土造,1995年3月31日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓
423,RPQOMLQJOHOFFAD38DA,27.0,206.9,住商用,鋼筋混凝土造,1981年10月30日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓 地下層
424,RPQOMLQJOHOFFAD38DA,27.0,18.55,共有部分,鋼筋混凝土造,1981年10月30日,三層,nan
425,RPXNMLMKOHOFFAD68DA,nan,120.78,店舖、住宅,鋼筋混凝土構造,106年4月20日,七層,一層 二層 陽台
426,RPXNMLMKOHOFFAD68DA,nan,47.94,本共有部分之項目有：蓄水池、緊急發電機暨消防機房、安全梯、電梯、防空避難室兼停車空間、管理室、車道、樓梯間、電信機房、梯廳。,鋼筋混凝土構造,106年4月20日,七層,nan
427,RPRNMLPLOHOFFBD58DA,1.0,255.95,店舖、住宅,鋼筋混凝土造,107年10月11日,四層,一層 二層 三層 四層 陽台 屋頂突出物
428,RPTNMLQJOHOFFKD86CA,40.0,170.42,住家用,加強磚造,1968年7月1日,二層,一層 二層 騎樓
429,RPUNMLSLOHOFFKD37CA,22.0,54.59,住家用,鋼筋混凝土造,1986年9月26日,十一層,六層 陽台 花台
430,RPUNMLSLOHOFFKD37CA,22.0,6.68,共有部分,鋼筋混凝土造,1986年9月26日,十一層,nan
431,RPUNMLSLOHOFFKD37CA,22.0,14.0,共有部分,鋼筋混凝土造,1986年9月26日,十一層,nan
432,RPPNMLQKOHOFFID98CA,27.0,229.95,住家用,鋼筋混凝土造,1981年6月17日,四層,一層 二層 三層 四層 陽台
433,RPXNMLOLOHOFFHD96CA,1.0,155.35,住宅、停車空間,鋼筋混凝土造,107年6月28日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
434,RPOOMLOLOHOFFHD78CA,1.0,78.82,住宅、停車空間,鋼筋混凝土造,107年6月28日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
435,RPOOMLOLOHOFFHD78CA,1.0,78.82,住宅、停車空間,鋼筋混凝土造,107年6月28日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
436,RPUNMLOLOHOFFHD66CA,1.0,77.73,住宅、停車空間,鋼筋混凝土造,107年6月28日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
437,RPUNMLOLOHOFFHD66CA,1.0,77.73,住宅、停車空間,鋼筋混凝土造,107年6月28日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
438,RPVNMLOLOHOFFHD76CA,1.0,155.46,住宅、停車空間,鋼筋混凝土造,107年6月28日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
439,RPQNMLKKOHOFFDD97CA,25.0,132.07,住家用,鋼筋混凝土造,1983年2月28日,七層,三層 四層
440,RPQNMLKKOHOFFDD97CA,25.0,59.9,共有部分,鋼筋混凝土造,1983年2月23日,七層,nan
441,RPUNMLLLOHOFFCD48CA,10.0,416.49,辦公室、住宅、停車空間,鋼筋混凝土造,1998年1月15日,五層,一層 二層 三層 四層 五層 陽台
442,RPOQMLQLOHOFFCD68CA,24.0,18.77,共有部分,鋼筋混凝土造,1983年12月14日,七層,nan
443,RPOQMLQLOHOFFCD68CA,24.0,107.96,住家用,鋼筋混凝土造,1983年12月14日,七層,一層 二層 花台
444,RPOQMLQLOHOFFCD68CA,24.0,22.14,共有部分,鋼筋混凝土造,1983年12月14日,七層,nan
445,RPWPMLNKOHOFFCD98CA,25.0,106.14,住家用,鋼筋混凝土造,1983年5月4日,十六層,六層 陽台 花台
446,RPWPMLNKOHOFFCD98CA,25.0,14.94,共有部分,鋼筋混凝土造,1983年5月4日,十六層,nan
447,RPWPMLNKOHOFFCD98CA,25.0,47.47,共有部分,鋼筋混凝土造,1983年5月4日,十六層,nan
448,RPWOMLMKOHOFFAD58CA,25.0,57.17,共有部分,鋼筋混凝土造,1983年4月16日,九層,nan
449,RPWOMLMKOHOFFAD58CA,25.0,273.7,住家用,鋼筋混凝土造,1983年4月16日,九層,一層 平台 騎樓 露台
450,RPWOMLMKOHOFFAD58CA,25.0,29.52,共有部分,鋼筋混凝土造,1983年4月16日,九層,nan
451,RPWOMLMKOHOFFAD58CA,25.0,0.29,管理員室,鋼筋混凝土造,1983年4月16日,九層,地下二層
452,RPWOMLMKOHOFFAD58CA,25.0,17.01,共有部分,鋼筋混凝土造,1983年4月16日,九層,nan
453,RPSOMLQLOHOFFBD78CA,23.0,0.05,守衛室,鋼筋混凝土造,1985年8月16日,十七層,一層
454,RPSOMLQLOHOFFBD78CA,23.0,112.93,住家用,鋼筋混凝土造,1985年8月16日,十七層,十一層 十二層 陽台
455,RPSOMLQLOHOFFBD78CA,23.0,10.85,機械室、避難室、停車空間,鋼筋混凝土造,1985年8月16日,十七層,nan
456,RPSOMLQLOHOFFBD78CA,23.0,0.42,樓梯間．機械房．水塔,鋼筋混凝土造,1985年8月16日,十六層,nan
457,RPSOMLQLOHOFFBD78CA,23.0,6.94,機械室、避難室、停車空間,鋼筋混凝土造,1985年8月16日,十七層,nan
458,RPSOMLQLOHOFFBD78CA,23.0,20.79,樓梯間、機械房、水塔,鋼筋混凝土造,1985年8月16日,十七層,nan
459,RPTNMLLKOHOFFHD78CA,30.0,66.19,住宅門廊,鋼筋混凝土造,1978年7月10日,三層,一層 二層 三層 陽台 騎樓
460,RPWQMLQJOHOFFHD17CA,1.0,256.83,店鋪、集合住宅,鋼筋混凝土造,107年3月7日,四層,一層 二層 三層 四層 陽台 屋頂突出物
461,RPTOMLKKOHOFFID88CA,6.0,78.6,住家用,鋼筋混凝土加強磚造,101年11月12日,一層,一層
462,RPQNMLQKOHOFFID09CA,21.0,88.21,集合住宅,鋼筋混凝土造,1987年4月21日,十四層,十層 十一層 陽台
463,RPQNMLQKOHOFFID09CA,21.0,8.93,防空避難室．停車空間．消防機械室．台電受電室發電室．蓄水池．門廊,鋼筋混凝土造,1987年4月21日,十四層,nan
464,RPQNMLQKOHOFFID09CA,21.0,15.32,門廳．梯間．機械室．管理中心,鋼筋混凝土造,1987年4月21日,十四層,nan
465,RPWNMLRLOHOFFKD47CA,26.0,43.07,共有部分,鋼筋混凝土造,1982年9月10日,八層,nan
466,RPWNMLRLOHOFFKD47CA,26.0,154.23,住商用,鋼筋混凝土造,1982年9月10日,八層,一層 二層 三層 陽台 騎樓
467,RPVNMLOJPHOFFKD96CA,26.0,85.88,住家用,鋼筋混凝土造,1982年5月26日,八層,七層 陽台
468,RPVNMLOJPHOFFKD96CA,26.0,23.68,共有部分,鋼筋混凝土造,1982年5月26日,八層,nan
469,RPRNMLKKOHOFFKD78CA,27.0,146.05,住家用,鋼筋混凝土造,1981年7月20日,四層,一層 二層 三層 四層 陽台
470,RPVPMLLKOHOFFKD86CA,23.0,29.47,住家用,鋼筋混凝土造,1985年1月30日,七層,五層 陽台
471,RPVPMLLKOHOFFKD86CA,23.0,16.25,共有部分,鋼筋混凝土造,1985年1月30日,七層,nan
472,RPQNMLKKOHOFFBD87DA,36.0,102.8,住家用,加強磚造,1971年12月22日,二層,一層 二層 陽台 屋頂突出物
473,RPPOMLNKOHOFFKD98CA,25.0,159.04,住商用,鋼筋混凝土造,1983年3月11日,十四層,一層 二層 三層 陽台 騎樓 露台
474,RPPOMLNKOHOFFKD98CA,25.0,17.24,共有部分,鋼筋混凝土造,1983年3月11日,十四層,nan
475,RPTNMLMLOHOFFID09CA,31.0,1358.8,工業用,鋼筋混凝土造,1977年10月4日,一層,一層 地下層
476,RPRPMLLKOHOFFCD28CA,8.0,163.56,住家用,鋼筋混凝土造,100年3月22日,四層,一層 二層 三層 四層 陽台
477,RPRPMLMKOHOFFAD18CA,58.0,45.48,住家用,磚造,1950年1月1日,三層,一層 二層 三層
478,RPQNMLRKOHOFFAD38CA,33.0,87.09,住家用,鋼筋混凝土造,1975年2月15日,二層,一層 二層 陽台 屋頂突出物
479,RPXNMLRKOHOFFAD09CA,54.0,158.82,住商用,加強磚造,1954年4月30日,三層,一層 二層 三層 騎樓 浴廁
480,RPQOMLNKOHOFFAD08CA,26.0,172.55,住商用,鋼筋混凝土造,1982年7月14日,七層,一層 二層 三層 陽台 平台 騎樓 花台 雨遮
481,RPQOMLNKOHOFFAD08CA,26.0,15.23,共有部分,鋼筋混凝土造,1982年7月14日,七層,nan
482,RPQOMLNKOHOFFAD08CA,26.0,13.2,共有部分,鋼筋混凝土造,1982年7月14日,七層,nan
483,RPQOMLNKOHOFFAD08CA,26.0,12.84,共有部分,鋼筋混凝土造,1982年7月14日,七層,nan
484,RPUNMLOKOHOFFBD58CA,39.0,101.44,住家用,加強磚造,1969年6月20日,二層,一層 二層
485,RPVNMLRKOHOFFBD98CA,26.0,156.45,住家用,鋼筋混凝土造,1982年5月27日,三層,一層 二層 三層 陽台 平台 屋頂突出物
486,RPWNMLRKOHOFFBD09CA,26.0,158.69,住家用,鋼筋混凝土造,1982年5月27日,三層,一層 二層 三層 陽台 平台 屋頂突出物
487,RPROMLTKOHOFFBD88CA,21.0,67.81,住家用,鋼筋混凝土造,1987年8月14日,十二層,六層 陽台
488,RPROMLTKOHOFFBD88CA,21.0,20.53,共有部分,鋼筋混凝土造,1987年8月14日,十二層,nan
489,RPRNMLRKOHOFFCD68CA,26.0,57.68,住家用,鋼筋混凝土造,1982年8月9日,十五層,十三層 陽台
490,RPRNMLRKOHOFFCD68CA,26.0,13.26,共有部分,鋼筋混凝土造,1982年8月9日,十五層,nan
491,RPRNMLRKOHOFFCD68CA,26.0,4.12,共有部分,鋼筋混凝土造,1982年8月9日,十五層,nan
492,RPRNMLRKOHOFFCD68CA,26.0,66.59,停車場、避難室,鋼筋混凝土造,1982年8月9日,十五層,地下一層 地下二層
493,RPOOMLKLOHOFFDD97CA,30.0,169.55,住家用,鋼筋混凝土造,1978年4月19日,三層,一層 二層 三層 陽台
494,RPRNMLSKOHOFFKD96CA,19.0,70.55,住家用,鋼筋混凝土造,1984年9月8日,十九層,六層 陽台
495,RPRNMLSKOHOFFKD96CA,19.0,60.98,共有部分,鋼筋混凝土造,1984年9月8日,十九層,nan
496,RPUPMLLKOHOFFKD76CA,26.0,137.63,住商用,鋼筋混凝土造,1982年8月20日,十二層,一層 二層 三層 陽台 騎樓
497,RPUPMLLKOHOFFKD76CA,26.0,26.02,共有部分,鋼筋混凝土造,1982年8月20日,十二層,nan
498,RPWNMLMKOHOFFKD86CA,26.0,163.14,貯藏室、店舖、住宅。,鋼筋混凝土造,1982年2月22日,五層,一層 二層 三層 四層 五層 陽台 騎樓 地下層
499,RPUOMLLJPHOFFCD58DA,1.0,203.14,停車空間、住宅,鋼筋混凝土構造,107年9月19日,四層,一層 二層 三層 四層 陽台 屋頂突出物
500,RPOOMLKKPHOFFHD38CA,nan,92.36,集合住宅,鋼筋混凝土造,107年11月22日,十三層,九層 陽台
501,RPOOMLKKPHOFFHD38CA,nan,78.32,停車空間、公共空間、公共服務空間、門廊、樓梯間、排煙室、機械室、水箱,鋼筋混凝土造,107年11月22日,十三層,nan
502,RPWNMLSKOHOFFFD96CA,21.0,211.34,住家用,鋼筋混凝土造,1987年6月16日,三層,nan
503,RPPNMLOKOHOFFED38CA,81.0,80.27,住家用,磚造,2027年7月6日,一層,一層 走廊
504,RPXNMLSJPHOFFCD76CA,38.0,80.66,住家用,鋼筋混凝土造,1970年3月25日,五層,一層 電梯樓梯間
505,RPXNMLSJPHOFFCD76CA,38.0,8.27,共有部分,鋼筋混凝土造,1970年3月25日,五層,nan
506,RPSNMLLLOHOFFDD38CA,36.0,128.42,住家用,鋼筋混凝土造,1972年6月10日,四層,三層 四層 陽台
507,RPSNMLLLOHOFFDD38CA,36.0,10.11,共有部分,鋼筋混凝土造,1972年6月10日,四層,nan
508,RPSNMLLLOHOFFDD38CA,36.0,11.14,共有部分,鋼筋混凝土造,1972年6月10日,四層,nan
509,RPOOMLRKOHOFFBD38CA,36.0,102.8,住家用,加強磚造,1971年12月22日,二層,一層 二層 陽台 屋頂突出物
510,RPQNMLMLOHOFFAD97CA,20.0,0.34,管理員室,鋼筋混凝土造,1988年8月16日,十四層,一層
511,RPQNMLMLOHOFFAD97CA,20.0,29.35,共有部分,鋼筋混凝土造,1988年8月16日,十四層,nan
512,RPQNMLMLOHOFFAD97CA,20.0,94.61,一般事務所,鋼筋混凝土造,1988年8月16日,十四層,十層 十一層 陽台 雨遮
513,RPQNMLMLOHOFFAD97CA,20.0,26.71,共有部分,鋼筋混凝土造,1988年8月16日,十四層,nan
514,RPQNMLMLOHOFFAD97CA,20.0,13.28,共有部分,鋼筋混凝土造,1988年8月16日,十四層,nan
