,編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
631,RPPOMLOKOHOFFBA87CA,nan,68.8,住家用,加強磚造,nan,四層,四層 露台
632,RPQPMLOKOHOFFBA08CA,42.0,32.86,住家用,鋼筋混凝土造,1966年6月10日,四層,二層 陽臺
633,RPQOMLMKOHOFFCA87CA,39.0,71.61,住家用,鋼筋混凝土造,1969年7月3日,五層,三層 陽臺
634,RPQOMLMKOHOFFCA87CA,39.0,3.77,共有部分,鋼筋混凝土造,1969年7月3日,五層,nan
635,RPOOMLTKOHOFFCA38CA,1.0,28.3,多戶住宅（集合住宅）,鋼筋混凝土造,107年9月25日,七層,七層 陽臺 雨遮 見其他登記事項
636,RPOOMLTKOHOFFCA38CA,1.0,13.72,本共有部分之項目有供行動不便者使用電梯、機車昇降機、梯廳、通道、雨遮、管理員室、機械室（電信室）、排風機、鐵爬梯、防空避難室兼停車空間、台電配電室、受電箱、ＣＯ２機房、ＦＲＰ水箱、水錶牆、電梯機房、自來水箱等１７項。,鋼筋混凝土造,107年9月25日,七層,nan
637,RPOOMLTKOHOFFCA38CA,1.0,0.25,多戶住宅（集合住宅）,鋼筋混凝土造,107年9月25日,七層,一層
638,RPOOMLTKOHOFFCA38CA,1.0,10.49,本共有部分之項目有汽車昇降機空間、雨遮、停車空間等３項。,鋼筋混凝土造,107年9月25日,七層,nan
639,RPOOMLTKOHOFFCA38CA,1.0,0.11,本共有部分之項目有供行動不便者使用電梯、機車昇降機、梯廳、通道、雨遮、管理員室、機械室（電信室）、排風機、鐵爬梯、防空避難室兼停車空間、台電配電室、受電箱、ＣＯ２機房、ＦＲＰ水箱、水錶牆、電梯機房、自來水箱等１７項。,鋼筋混凝土造,107年9月25日,七層,nan
640,RPPNMLLJPHOFFCA57CA,nan,150.67,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,二十二層 陽臺 雨遮
641,RPPNMLLJPHOFFCA57CA,nan,45.59,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
642,RPPNMLLJPHOFFCA57CA,nan,76.49,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
643,RPPNMLLJPHOFFCA57CA,nan,17.73,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
644,RPOQMLPLOHOFFCA28CA,nan,165.1,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,二十二層 陽臺 雨遮
645,RPOQMLPLOHOFFCA28CA,nan,49.84,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
646,RPOQMLPLOHOFFCA28CA,nan,45.6,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
647,RPOQMLPLOHOFFCA28CA,nan,19.36,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
648,RPUTMLPLOHOFFCA56CA,nan,150.67,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,十六層 陽臺 雨遮
649,RPUTMLPLOHOFFCA56CA,nan,45.59,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
650,RPUTMLPLOHOFFCA56CA,nan,44.45,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
651,RPUTMLPLOHOFFCA56CA,nan,17.73,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
652,RPUUMLPLOHOFFCA66CA,nan,145.15,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,十八層 陽臺 雨遮
653,RPUUMLPLOHOFFCA66CA,nan,43.42,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
654,RPUUMLPLOHOFFCA66CA,nan,43.86,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
655,RPUUMLPLOHOFFCA66CA,nan,16.87,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
656,RPQRMLPLOHOFFCA58CA,nan,165.1,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,十七層 陽臺 雨遮
657,RPQRMLPLOHOFFCA58CA,nan,49.84,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
658,RPQRMLPLOHOFFCA58CA,nan,43.04,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
659,RPQRMLPLOHOFFCA58CA,nan,19.36,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
660,RPSRMLPLOHOFFCA78CA,nan,145.15,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,二十一層 陽臺 雨遮
661,RPSRMLPLOHOFFCA78CA,nan,43.42,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
662,RPSRMLPLOHOFFCA78CA,nan,75.9,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
663,RPSRMLPLOHOFFCA78CA,nan,16.87,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
664,RPXSMLPLOHOFFCA76CA,nan,165.1,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,二十一層 陽臺 雨遮
665,RPXSMLPLOHOFFCA76CA,nan,49.84,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
666,RPXSMLPLOHOFFCA76CA,nan,77.64,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
667,RPXSMLPLOHOFFCA76CA,nan,19.36,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
668,RPSQMLPLOHOFFCA68CA,nan,165.1,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,二十二層 陽臺 雨遮
669,RPSQMLPLOHOFFCA68CA,nan,49.84,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
670,RPSQMLPLOHOFFCA68CA,nan,45.6,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
671,RPSQMLPLOHOFFCA68CA,nan,19.36,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
672,RPTQMLPLOHOFFCA78CA,nan,145.15,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,十九層 陽臺 雨遮
673,RPTQMLPLOHOFFCA78CA,nan,43.42,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
674,RPTQMLPLOHOFFCA78CA,nan,75.9,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
675,RPTQMLPLOHOFFCA78CA,nan,16.87,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
676,RPXQMLPLOHOFFCA56CA,nan,150.67,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,二十一層 陽臺 雨遮
677,RPXQMLPLOHOFFCA56CA,nan,45.59,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
678,RPXQMLPLOHOFFCA56CA,nan,108.53,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
679,RPXQMLPLOHOFFCA56CA,nan,17.73,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
680,RPORMLPLOHOFFCA38CA,nan,145.15,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,二十四層 陽臺 雨遮
681,RPORMLPLOHOFFCA38CA,nan,43.42,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
682,RPORMLPLOHOFFCA38CA,nan,75.9,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
683,RPORMLPLOHOFFCA38CA,nan,16.87,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
684,RPXNMLPKPHOFFDA98CA,29.0,13.91,共有部分,鋼筋混凝土造,1979年8月21日,十二層,nan
685,RPXNMLPKPHOFFDA98CA,29.0,193.12,住家用,鋼筋混凝土造,1979年8月21日,十二層,四層 陽臺 雨遮
686,RPXNMLPKPHOFFDA98CA,29.0,2.09,共有部分,鋼筋混凝土造,1979年8月21日,十二層,nan
687,RPXNMLPKPHOFFDA98CA,29.0,31.26,見使用執照,鋼筋混凝土造,1979年8月21日,十二層,地下二層 地下三層
688,RPTPMLNKOHOFFEA58CA,24.0,32.85,住家用,鋼筋混凝土造,1984年10月28日,五層,二層 陽臺 電梯樓梯間
689,RPTPMLNKOHOFFEA58CA,24.0,3.84,共有部分,鋼筋混凝土造,1984年10月28日,五層,nan
690,RPWQMLMKOHOFFEA88CA,44.0,62.32,住家用,鋼筋混凝土造,1964年10月2日,四層,二層
691,RPTPMLKLOHOFFEA38CA,50.0,58.57,住家用,加強磚造,1958年6月20日,三層,一層 二層 三層
692,RPXOMLMLPHOFFEA98CA,49.0,97.73,住家用,加強磚造,1959年3月18日,四層,一層 騎樓
693,RPSPMLTJPHOFFEA56DA,40.0,31.38,住家用,鋼筋混凝土造,1968年9月4日,五層,五層 陽臺
694,RPTOMLMKOHOFFCA28DA,13.0,0.05,商業用,鋼筋混凝土造,1995年2月9日,十二層,三層
695,RPTOMLMKOHOFFCA28DA,13.0,17.15,共有部分,鋼筋混凝土造,1995年2月9日,十二層,nan
696,RPOPMLPLOHOFFAA08DA,22.0,61.93,住家用,鋼筋混凝土造,1986年6月13日,八層,六層 陽臺 電梯樓梯間 花台
697,RPOPMLPLOHOFFAA08DA,22.0,9.75,共有部分,鋼筋混凝土造,1986年6月13日,八層,nan
698,RPOOMLLKOHOFFFA87CA,25.0,16.19,商業用,鋼筋混凝土造,1983年7月21日,七層,三層 陽臺 露台
699,RPOOMLLKOHOFFFA87CA,25.0,3.03,共有部分,鋼筋混凝土造,1983年7月21日,七層,nan
700,RPUNMLLKOHOFFFA38CA,25.0,14.22,商業用,鋼筋混凝土造,1983年7月21日,七層,三層 陽臺 露台
701,RPUNMLLKOHOFFFA38CA,25.0,2.66,共有部分,鋼筋混凝土造,1983年7月21日,七層,nan
702,RPQNMLOLOHOFFEA28CA,1.0,113.81,Ｈ２多戶住宅,鋼筋混凝土造,106年11月17日,十三層,二層 陽臺 雨遮
703,RPQNMLOLOHOFFEA28CA,1.0,54.11,本共有部分之項目有客用昇降機（兼無障礙電梯）、緊急昇降機、梯廳、管道間、管委會空間、警衛室、Ａ進風機室、Ｂ進風機室、Ｃ排風機室、Ｄ排風機室、排氣管道、進氣管道、台電配電室、汽車道、機車道、行人通道、垃圾集中存放區、電信機室、防空避難室兼停車空間、停車空間、排氣口、進氣口、電氣室、發電機房、Ａ蓄水池、Ｂ蓄水池、Ｃ蓄水池、Ｄ蓄水池、Ａ梯廳、Ｂ梯廳、Ｃ梯廳、Ｄ梯廳、雨水回收機房、消防泵浦室、陽台、雨遮等３６項。,鋼筋混凝土造,106年11月17日,十三層,nan
704,RPQNMLOLOHOFFEA28CA,1.0,23.37,本共有部分之項目有客用昇降機（兼無障礙電梯）、緊急昇降機、排煙室、排煙管道、進風管道、梯廳、管道間、梯間、電梯機械間、屋頂水箱、消防水箱等１１項。,鋼筋混凝土造,106年11月17日,十三層,nan
705,RPSPMLKLOHOFFEA28CA,40.0,174.61,住家用,鋼筋混凝土造,1968年6月4日,五層,四層 陽臺
706,RPTNMLLKOHOFFEA18CA,48.0,82.8,住家用,加強磚造,1960年8月25日,三層,一層 二層 三層
707,RPRNMLMKOHOFFEA08CA,32.0,98.06,商業用,鋼筋混凝土造,1975年12月3日,五層,一層 平台
708,RPRNMLMKOHOFFEA08CA,32.0,15.67,共有部分,鋼筋混凝土造,1975年12月3日,五層,nan
709,RPRNMLMKOHOFFEA08CA,32.0,33.13,商業用,鋼筋混凝土造,1975年12月3日,五層,地下層
710,RPTNMLMKOHOFFDA18CA,56.0,98.76,住家用,加強磚造,1952年10月5日,二層,一層 二層
711,RPXNMLNJPHOFFCA58CA,nan,68.08,集合住宅,鋼筋混凝土造,107年12月19日,十三層,四層 陽臺 雨遮
712,RPXNMLNJPHOFFCA58CA,nan,25.6,本共有部分之項目有全自動停車設備、汽車昇降空間、雙層機械停車位等３項,鋼筋混凝土造,107年12月19日,十三層,nan
713,RPXNMLNJPHOFFCA58CA,nan,30.12,本共有部分之項目有安全梯、戶外安全梯Ｂ（無障礙）、梯廳、管委會空間、排煙室、緊急昇降梯、昇降梯（無障礙）、進風管道、客貨用昇降機、安全梯Ａ（無障礙）、戶外安全梯Ａ、陽台、排煙管道、樓梯間、水表室、安全梯（無障礙）、不鏽鋼製消防水箱、機房、水箱、機房（供電信使用）、受電箱、發電機室、排風、進風、防空避難室兼停車空間、垃圾貯存區、台電配電場所、工具間、客貨用昇降機、組合式水箱、廁所、消防泵浦室等３２項。,鋼筋混凝土造,107年12月19日,十三層,nan
714,RPWNMLOLOHOFFCA68CA,17.0,42.14,工業用,鋼筋混凝土造,1991年6月20日,六層,一層
715,RPWNMLOLOHOFFCA68CA,17.0,22.27,共有部分,鋼筋混凝土造,1991年6月20日,六層,nan
716,RPRNMLRLOHOFFCA48CA,nan,145.15,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,十二層 陽臺 雨遮
717,RPRNMLRLOHOFFCA48CA,nan,43.42,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
718,RPRNMLRLOHOFFCA48CA,nan,75.9,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
719,RPRNMLRLOHOFFCA48CA,nan,16.87,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
720,RPRNMLLLOHOFFCA87CA,nan,165.1,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,四層 陽臺 雨遮
721,RPRNMLLLOHOFFCA87CA,nan,49.84,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
722,RPRNMLLLOHOFFCA87CA,nan,77.64,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
723,RPRNMLLLOHOFFCA87CA,nan,19.36,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
724,RPSNMLLLOHOFFCA97CA,nan,165.1,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,四層 陽臺 雨遮
725,RPSNMLLLOHOFFCA97CA,nan,49.84,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
726,RPSNMLLLOHOFFCA97CA,nan,77.64,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
727,RPSNMLLLOHOFFCA97CA,nan,19.36,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
728,RPSQMLLLOHOFFCA28CA,nan,145.15,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,四層 陽臺 雨遮
729,RPSQMLLLOHOFFCA28CA,nan,43.42,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
730,RPSQMLLLOHOFFCA28CA,nan,43.86,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
731,RPSQMLLLOHOFFCA28CA,nan,16.87,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
732,RPTQMLLLOHOFFCA38CA,nan,150.67,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,十四層 陽臺 雨遮
733,RPTQMLLLOHOFFCA38CA,nan,45.59,本共有部分之項目有梯廳（排煙室）、緊急昇降機、一般昇降機兼行動不便、特別安全梯、無障礙特安梯、門廊、管委會使用空間、室內通路、外廊、防災中心、機房、電氣設備室（消防機房）、中繼水箱、消防中繼水箱、電氣設備室（電梯機房）、水箱、緊急發電機室、電氣設備室、地下室排風管道、地下室進風管道、發電機室排風管道、發電機室進風管道、台電配電場所、通風換氣設備機械室、電信機械室、機電設備空間（污物處理設備空間）、暫停車位、泵浦區、進排、排煙室、汽機車坡道、梯廳排煙室、陽台、防空避難室兼停車空間、梯廳兼排煙室、無障礙安全梯、Ａ梯無障礙特安梯、Ｂ梯特別安全梯等３８項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
734,RPTQMLLLOHOFFCA38CA,nan,73.93,本共有部分之項目有汽機車坡道、停車空間、汽車坡道等３項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
735,RPTQMLLLOHOFFCA38CA,nan,17.73,本共有部分之項目有梯廳、梯廳排煙室等２項。,鋼骨鋼筋混凝土造,107年12月13日,二十四層,nan
736,RPVQMLLLOHOFFCA58CA,nan,165.1,集合住宅,鋼骨鋼筋混凝土造,107年12月13日,二十四層,七層 陽臺 雨遮
